Name,Year,Price,Rating,Country,Winetype,Boldness,Sweetness,Acidity,Link
Duas Quintas Tinto 2017,2017,79,4.0,Portugal,Red wine,0,0,0,https://www.vivino.com/DK/en/ramos-pinto-duas-quintas-tinto/w/13305?year=2017&price_id=24645355
Chianti Classico 2016,2016,175,4.0,Italy,Red wine,42.9968,6.23095,64.4249,https://www.vivino.com/DK/en/isole-e-olena-chianti-classico/w/77460?year=2016&price_id=22788793
Double Pass Shiraz 2018,2018,79,4.0,Australia,Red wine,0,0,0,https://www.vivino.com/DK/en/aussimento-double-pass-shiraz/w/3831067?year=2018&price_id=22532467
Angels' Share Shiraz 2019,2019,179.95,4.0,Australia,Red wine,85,20.0176,43.9457,https://www.vivino.com/DK/en/two-hands-wines-angels-share-shiraz/w/6168?year=2019&price_id=22941832
Tres Picos Garnacha 2018,2018,175,4.0,Spain,Red wine,85,12.3431,44.3153,https://www.vivino.com/DK/en/borsao-bodegas-tres-picos-garnacha/w/35374?year=2018&price_id=23351222
Shiraz - Grenache 2019,2019,68,4.0,France,Red wine,67.5415,26.1141,61.7755,https://www.vivino.com/DK/en/rex-mundi-shiraz-grenache/w/2687609?year=2019&price_id=22461948
Montessu 2016,2016,149.95,4.0,Italy,Red wine,81.7845,27.7018,28.6,https://www.vivino.com/DK/en/agricola-punica-spa-montessu/w/1126888?year=2016&price_id=22788858
Ribera del Duero Tinto 2016,2016,140,4.0,Spain,Red wine,64.3812,12.6253,61.5694,https://www.vivino.com/DK/en/cepa-21-ribera-del-duero-tinto/w/97712?year=2016&price_id=21479515
Kingpin N.V.,9999,69,4.0,Spain,Red wine,0,0,0,https://www.vivino.com/DK/en/felix-solis-kingpin/w/7657778?price_id=24019674
AN/2 2018,2018,159,4.0,Spain,Red wine,60.4655,9.43788,43.0613,https://www.vivino.com/DK/en/anima-negra-an-2/w/86683?year=2018&price_id=23127155
Russian River Valley Pinot Noir 2018,2018,199,4.0,United States,Red wine,48.9854,15.4669,51.5007,https://www.vivino.com/DK/en/boen-us-russian-river-valley-pinot-noir/w/4737629?year=2018&price_id=21694761
Montepulciano d'Abruzzo (Unico) 2018,2018,119,4.0,Italy,Red wine,41.8367,7.87098,61.5105,https://www.vivino.com/DK/en/tenuta-ulisse-montepulciano-d-abruzzo-unico/w/1165806?year=2018&price_id=22693572
Syrah 2017,2017,79.95,4.0,France,Red wine,65.565,6.69225,63.925,https://www.vivino.com/DK/en/les-jamelles-syrah/w/10556?year=2017&price_id=22985469
Appellation Malbec 2016,2016,139,4.0,Argentina,Red wine,62.1955,31.2845,43.6407,https://www.vivino.com/DK/en/pyros-appellation-malbec/w/6904692?year=2016&price_id=23006696
125 Uno Due Cinque Primitivo del Salento 2017,2017,65,4.0,Italy,Red wine,66.0331,41.162,12.3967,https://www.vivino.com/DK/en/feudi-salentini-onehundredtwentyfive-uno-due-cinque-primitivo-del-salento/w/1837975?year=2017&price_id=21130626
Rioja Reserva 2014,2014,179,4.0,Spain,Red wine,64.4973,10.8174,58.5624,https://www.vivino.com/DK/en/luis-canas-rioja-reserva/w/86877?year=2014&price_id=22293837
Touriga Nacional 2015,2015,199.95,4.0,Portugal,Red wine,79.7254,11.0487,45.0973,https://www.vivino.com/DK/en/quinta-do-vallado-touriga-nacional/w/16966?year=2015&price_id=22683551
Cuvée Alexandre Cabernet Sauvignon (Apalta Vineyard) 2014,2014,159.95,4.0,Chile,Red wine,75.6677,8.39209,44.8655,https://www.vivino.com/DK/en/lapostolle-cuvee-alexandre-cabernet-sauvignon-apalta-vineyard/w/13751?year=2014&price_id=23344722
Durif - Shiraz 2019,2019,69,4.0,Australia,Red wine,0,0,0,https://www.vivino.com/DK/en/dark-corner-durif-shiraz/w/3246310?year=2019&price_id=20830396
Appassimento Rosso 2019,2019,89.95,4.0,Italy,Red wine,81.1676,40.0665,25.5151,https://www.vivino.com/DK/en/capo-zafferano-appassimento-rosso/w/5821608?year=2019&price_id=21777443
Valpolicella Ripasso Classico Superiore Lena di Mezzo 2017,2017,169,4.0,Italy,Red wine,64.1297,28.5148,24.2051,https://www.vivino.com/DK/en/monte-del-fr-valpolicella-ripasso-classico-superiore-lena-di-mezzo/w/1176635?year=2017&price_id=23125548
Reserva Cabernet Franc 2017,2017,109.95,4.0,Uruguay,Red wine,0,0,0,https://www.vivino.com/DK/en/bodega-garzon-reserva-cabernet-franc/w/5032736?year=2017&price_id=22682431
Touriga Nacional 2014,2014,199.95,4.0,Portugal,Red wine,79.7254,11.0487,45.0973,https://www.vivino.com/DK/en/quinta-do-vallado-touriga-nacional/w/16966?year=2014&price_id=9506054
Ca' di Pian Barbera d'Asti 2017,2017,169,4.0,Italy,Red wine,0,0,0,https://www.vivino.com/DK/en/la-spinetta-ca-di-pian-barbera-d-asti/w/15167?year=2017&price_id=23714430
Botrosecco Maremma Toscana 2017,2017,179,4.0,Italy,Red wine,52.9485,11.4597,41.2096,https://www.vivino.com/DK/en/le-mortelle-botrosecco-maremma-toscana/w/1204383?year=2017&price_id=20671041
Benuara (Tenuta Presti e Pegni) 2017,2017,99.95,4.0,Italy,Red wine,82.6765,29.6807,29.5126,https://www.vivino.com/DK/en/cusumano-benuara-tenuta-presti-e-pegni/w/1808702?year=2017&price_id=24749022
Signos Malbec 2019,2019,85,4.0,Argentina,Red wine,47.4534,29.1531,46.5153,https://www.vivino.com/DK/en/callia-signos-malbec/w/1137547?year=2019&price_id=24466966
Corralillo Syrah 2015,2015,170,4.0,Chile,Red wine,84.8217,13.886,29.2282,https://www.vivino.com/DK/en/matetic-corralillo-syrah/w/27264?year=2015&price_id=24117649
Montsant Acústic 2017,2017,160,4.0,Spain,Red wine,75.732,14.1991,53.6929,https://www.vivino.com/DK/en/acustic-celler-montsant-acustic/w/80370?year=2017&price_id=24213671
Les Amandiers N.V.,9999,159,4.0,France,Red wine,0,0,0,https://www.vivino.com/DK/en/stephane-usseglio-les-amandiers/w/1083998?price_id=21455104
Rosso di Montalcino 2016,2016,199,4.0,Italy,Red wine,46.3917,3.35133,49.6656,https://www.vivino.com/DK/en/poggio-san-polo-rosso-di-montalcino/w/1102046?year=2016&price_id=17918856
Gnarly Dudes Shiraz 2019,2019,179.95,4.0,Australia,Red wine,85,22.3411,44.1563,https://www.vivino.com/DK/en/two-hands-wines-gnarly-dudes-shiraz/w/6169?year=2019&price_id=23509947
Syrah 2017,2017,139,4.0,United States,Red wine,66.6622,12.7659,52.9528,https://www.vivino.com/DK/en/chateau-ste-michelle-syrah/w/1434?year=2017&price_id=21841727
Appellation Paraje Altamira Malbec 2018,2018,129.95,4.0,Argentina,Red wine,66.4716,18.4723,33.7404,https://www.vivino.com/DK/en/catena-mendoza-appellation-paraje-altamira-malbec/w/5074364?year=2018&price_id=24400002
Sangiovese Riserva 2017,2017,169,4.0,Italy,Red wine,50.359,5.63626,45.2057,https://www.vivino.com/DK/en/umberto-cesari-sangiovese-riserva/w/1133875?year=2017&price_id=23630036
Nero di Troia 2018,2018,79,4.0,Italy,Red wine,85,26.0381,21.354,https://www.vivino.com/DK/en/corsiero-nero-di-troia/w/1508643?year=2018&price_id=21562382
Grey (Glacier) Carménère 2016,2016,115,4.0,Chile,Red wine,71.5225,12.4953,43.31,https://www.vivino.com/DK/en/ventisquero-grey-glacier-carmenere/w/18152?year=2016&price_id=21759579
Perbacco Nebbiolo 2018,2018,199,4.0,Italy,Red wine,62.5871,1.67538,85,https://www.vivino.com/DK/en/vietti-perbacco-nebbiolo-langhe/w/77446?year=2018&price_id=23163585
Appellation La Consulta Malbec 2015,2015,129.95,4.0,Argentina,Red wine,64.4209,20.7161,32.3789,https://www.vivino.com/DK/en/catena-mendoza-appellation-la-consulta-malbec/w/1213151?year=2015&price_id=22682141
Massal 1945 Cabernet Sauvignon 2016,2016,149.95,4.0,Chile,Red wine,68.7105,6.94496,46.7705,https://www.vivino.com/DK/en/clos-de-luz-massal-1945-cabernet-sauvignon/w/4099478?year=2016&price_id=17843788
Ventoux Quintessence 2015,2015,159.95,4.0,France,Red wine,68.1022,8.68034,52.196,https://www.vivino.com/DK/en/chateau-pesquie-ventoux-quintessence/w/16484?year=2015&price_id=22683207
Corralillo Cabernet Sauvignon 2015,2015,200,4.0,Chile,Red wine,74.7167,10.2614,44.6006,https://www.vivino.com/DK/en/matetic-corralillo-cabernet-sauvignon/w/3188681?year=2015&price_id=24117418
Berola 2016,2016,139.50,4.0,Spain,Red wine,66.9713,11.3828,44.4137,https://www.vivino.com/DK/en/borsao-bodegas-berola/w/1147887?year=2016&price_id=23351381
Valpolicella Ripasso Superiore 2018,2018,139,4.0,Italy,Red wine,64.4846,33.6711,27.3465,https://www.vivino.com/DK/en/brigaldara-valpolicella-ripasso-superiore-valpolicella-ripasso-red-wine-v-zy5js/w/4314678?year=2018&price_id=23269107
Appassimento 2018,2018,79,4.0,Italy,Red wine,66.7806,36.7757,14.485,https://www.vivino.com/DK/en/de-conti-appassimento/w/5418266?year=2018&price_id=23325770
Carmenère Royale 2015,2015,175,4.0,Chile,Red wine,75.6549,10.9025,44.344,https://www.vivino.com/DK/en/koyle-carmenere-royale/w/1622389?year=2015&price_id=17830439
Crianza 2015,2015,169.95,4.0,Spain,Red wine,60.6509,13.0331,58.2656,https://www.vivino.com/DK/en/es-proelio-crianza/w/3270062?year=2015&price_id=17795508
Grus de Alcohuaz Mezcla Tinta 2015,2015,120,4.0,Chile,Red wine,0,0,0,https://www.vivino.com/DK/en/cl-vinedos-de-alcohuaz-grus-de-alcohuaz/w/3120288?year=2015&price_id=23014599
Gigondas 2015,2015,199.95,4.0,France,Red wine,67.1114,9.79429,53.7934,https://www.vivino.com/DK/en/bosquets-gigondas/w/1131176?year=2015&price_id=22683103
Appellation Paraje Altamira Malbec 2016,2016,129.95,4.0,Argentina,Red wine,66.4716,18.4723,33.7404,https://www.vivino.com/DK/en/catena-mendoza-appellation-paraje-altamira-malbec/w/5074364?year=2016&price_id=22738563
Superior (Organic Vineyards) 2015,2015,159.95,4.0,Portugal,Red wine,73.6316,9.1611,45.2235,https://www.vivino.com/DK/en/quinta-do-vallado-superior-organic-vineyards/w/4739785?year=2015&price_id=22683562
Primitivo di Manduria 2019,2019,76,4.0,Italy,Red wine,0,0,0,https://www.vivino.com/DK/en/capo-zafferano-primitivo-di-manduria/w/5795241?year=2019&price_id=24746380
Pinot Noir Gran Reserva 2017,2017,119.95,4.0,Chile,Red wine,43.6022,4.8382,49.6116,https://www.vivino.com/DK/en/casas-del-bosque-pinot-noir-gran-reserva/w/1192844?year=2017&price_id=22682317
Valpolicella Ripasso Superiore 2014,2014,149,4.0,Italy,Red wine,65.6778,29.9079,23.7825,https://www.vivino.com/DK/en/rocca-sveva-valpolicella-ripasso-superiore/w/1157184?year=2014&price_id=23006671
Estate Vineyards Merlot 2015,2015,159.95,4.0,South Africa,Red wine,66.6635,14.6864,40.7107,https://www.vivino.com/DK/en/rust-en-vrede-estate-vineyards-merlot/w/16154?year=2015&price_id=13278834
Les Coteaux Côtes du Rhône Villages 2018,2018,139,4.0,France,Red wine,64.4933,7.02109,52.3433,https://www.vivino.com/DK/en/boutinot-les-coteaux-cotes-du-rhone-villages/w/1256332?year=2018&price_id=22562196
Il Sestante Valpolicella Ripasso 2017,2017,169,4.0,Italy,Red wine,65.61,23.3134,24.0026,https://www.vivino.com/DK/en/tommasi-il-sestante-valpolicella-ripasso-valpolicella-ripasso/w/5776433?year=2017&price_id=22313260
Pinot Noir 2013,2013,179.95,4.0,New Zealand,Red wine,26.3291,9.54397,65.2355,https://www.vivino.com/DK/en/greywacke-kevin-judd-pinot-noir/w/1130869?year=2013&price_id=22685063
Gran Reserva 2011,2011,160,4.0,Spain,Red wine,62.7579,9.01524,56.7728,https://www.vivino.com/DK/en/hacienda-lopez-de-haro-gran-reserva/w/2870792?year=2011&price_id=23990399
Lagrein Riserva Gries 2014,2014,195,4.0,Italy,Red wine,64.3841,17.0774,30.3567,https://www.vivino.com/DK/en/terlan-terlano-lagrein-riserva-gries/w/1211120?year=2014&price_id=22684457
Sogni e Follia Rosso di Montalcino 2015,2015,195,4.0,Italy,Red wine,43.0777,5.67274,50.5259,https://www.vivino.com/DK/en/podere-le-ripi-sogni-e-follia-rosso-di-montalcino/w/6785365?year=2015&price_id=24091306
Red Blend 2013,2013,114.95,4.0,Chile,Red wine,0,0,0,https://www.vivino.com/DK/en/elqui-red-blend/w/1971634?year=2013&price_id=15564842
Valpolicella Ripasso Classico Superiore 2018,2018,115,4.0,Italy,Red wine,65.4338,29.6182,25.4274,https://www.vivino.com/DK/en/speri-valpolicella-ripasso-classico-superiore/w/1381293?year=2018&price_id=24601466
Le XV du Président Côtes Catalanes 2019,2019,89,4.0,France,Red wine,61.4707,7.06226,46.4654,https://www.vivino.com/DK/en/fr-le-chai-au-quai-le-xv-du-president-cotes-catalanes/w/1849163?year=2019&price_id=22423708
ViBo Viñedo Centenario 2017,2017,125,4.0,Chile,Red wine,85,16.8918,46.7895,https://www.vivino.com/DK/en/viu-manent-vibo-vinedo-centenario/w/2753886?year=2017&price_id=22682050
Bosan Valpolicella Ripasso Superiore 2017,2017,149,4.0,Italy,Red wine,64.3037,27.6816,24.6281,https://www.vivino.com/DK/en/cesari-bosan-valpolicella-ripasso-superiore/w/78042?year=2017&price_id=24851782
Poggio Valente 2016,2016,179,4.0,Italy,Red wine,50.5491,11.5191,47.018,https://www.vivino.com/DK/en/fattoria-le-pupille-poggio-valente-tuscany-red-wine/w/82694?year=2016&price_id=19561492
Saint-Émilion Grand Cru 2016,2016,199,4.0,France,Red wine,0,0,0,https://www.vivino.com/DK/en/chateau-de-fonbel-saint-emilion-grand-cru/w/1099450?year=2016&price_id=23278538
M2 de Matallana 2013,2013,199.95,4.0,Spain,Red wine,65.5435,18.6881,61.9563,https://www.vivino.com/DK/en/telmo-rodriguez-m2-de-matallana/w/62774?year=2013&price_id=22683626
M2 de Matallana 2012,2012,179.95,4.0,Spain,Red wine,65.5435,18.6881,61.9563,https://www.vivino.com/DK/en/telmo-rodriguez-m2-de-matallana/w/62774?year=2012&price_id=22683624
Carapace Montefalco Sagrantino 2010,2010,199.95,4.0,Italy,Red wine,58.927,4.61718,47.9944,https://www.vivino.com/DK/en/tenuta-castelbuono-carapace-montefalco-sagrantino/w/2389513?year=2010&price_id=22788460
Circle of Life Red 2012,2012,96,4.0,South Africa,Red wine,0,0,0,https://www.vivino.com/DK/en/waterkloof-circle-of-life-red/w/1164348?year=2012&price_id=15564443
Selenia Zinfandel 2018,2018,149,4.0,Italy,Red wine,67.3748,49.7916,10.8626,https://www.vivino.com/DK/en/ponte-lungo-selenia-zinfandel/w/4518254?year=2018&price_id=24289448
Arao Carménère 2017,2017,119.95,4.0,Chile,Red wine,68.559,12.2881,41.5939,https://www.vivino.com/DK/en/clos-de-luz-arao-carmenere-cachapoal/w/6415759?year=2017&price_id=17859206
Collezione di Famiglia Valpolicella Ripasso (Selezione di Famiglia) 2016,2016,99,4.0,Italy,Red wine,0,0,0,https://www.vivino.com/DK/en/tinazzi-collezione-di-famiglia-valpolicella-ripasso-selezione-di-famiglia/w/1185381?year=2016&price_id=23410672
Cool Coast Pinot Noir 2017,2017,195,4.0,Chile,Red wine,40.7303,10.1056,46.7793,https://www.vivino.com/DK/en/casa-silva-cool-coast-pinot-noir/w/1633611?year=2017&price_id=23128264
Barbera Appassimento 2019,2019,90,4.0,Italy,Red wine,56.6352,22.8094,61.0966,https://www.vivino.com/DK/en/ricossa-barbera-appassimento/w/3957747?year=2019&price_id=23477471
Boccatone Montefalco Rosso 2013,2013,149,4.0,Italy,Red wine,51.8861,7.80137,46.9227,https://www.vivino.com/DK/en/tabarrini-boccatone-montefalco-rosso/w/1198004?year=2013&price_id=24091478
Terrasses du Larzac 2016,2016,189.95,4.0,France,Red wine,64.6812,7.91482,61.4867,https://www.vivino.com/DK/en/jean-baptiste-granier-terrasses-du-larzac/w/1535654?year=2016&price_id=22680086
Rosso di Montalcino (Gorelli) 2016,2016,140,4.0,Italy,Red wine,43.735,2.65568,50.8444,https://www.vivino.com/DK/en/tenuta-le-potazzine-gorelli-guiseppe-rosso-di-montalcino-gorelli/w/1661295?year=2016&price_id=17379955
Les Fontanilles Minervois 2015,2015,179.95,4.0,France,Red wine,63.4679,10.825,63.6418,https://www.vivino.com/DK/en/fr-domaine-anne-gros-jean-paul-tollot-les-fontanilles-minervois/w/1181085?year=2015&price_id=15564731
Cerro Añon Reserva Rioja 2016,2016,109,4.0,Spain,Red wine,66.6785,6.5577,61.8805,https://www.vivino.com/DK/en/olarra-cerro-anon-reserva-rioja/w/76305?year=2016&price_id=24631860
Leradici Barbera d'Asti 2018,2018,139.95,4.0,Italy,Red wine,56.1818,13.0602,63.7999,https://www.vivino.com/DK/en/mauro-molino-leradici-barbera-d-asti/w/5323809?year=2018&price_id=23055043
ViBo Viñedo Centenario 2013,2013,99.95,4.0,Chile,Red wine,85,16.8918,46.7895,https://www.vivino.com/DK/en/viu-manent-vibo-vinedo-centenario/w/2753886?year=2013&price_id=9505531
Gigondas 2013,2013,199.95,4.0,France,Red wine,65.1594,5.76421,54.0117,https://www.vivino.com/DK/en/domaine-du-cayron-gigondas/w/1102108?year=2013&price_id=22683180
Appassito Primitivo 2020,2020,59,4.0,Italy,Red wine,0,0,0,https://www.vivino.com/DK/en/masso-antico-appassito-primitivo/w/5418496?year=2020&price_id=24074457
Boccatone Montefalco Rosso 2015,2015,139,4.0,Italy,Red wine,51.8861,7.80137,46.9227,https://www.vivino.com/DK/en/tabarrini-boccatone-montefalco-rosso/w/1198004?year=2015&price_id=24091649
Gigondas 2011,2011,169.95,4.0,France,Red wine,67.1114,9.79429,53.7934,https://www.vivino.com/DK/en/bosquets-gigondas/w/1131176?year=2011&price_id=9505803
J² Gau-Odernheimer Spätburgunder 2018,2018,129,4.0,Germany,Red wine,0,0,0,https://www.vivino.com/DK/en/becker-landgraf-j2-gau-odernheimer-spatburgunder/w/1200221?year=2018&price_id=24621541
Léa Les Aspres Côtes du Roussillon Rouge 2014,2014,149.95,4.0,France,Red wine,65.1267,7.27647,59.5216,https://www.vivino.com/DK/en/domaine-lafage-lea-les-aspres-cotes-du-roussillon-rouge/w/1161042?year=2014&price_id=9505671
San Pio 2016,2016,200,4.0,Italy,Red wine,51.647,11.5657,46.0491,https://www.vivino.com/DK/en/it-mastrojanni-san-pio/w/1536706?year=2016&price_id=24091476
El Recio 2019,2019,125,4.0,Spain,Red wine,0,0,0,https://www.vivino.com/DK/en/matsu-el-recio/w/1136746?year=2019&price_id=24654075
Rosso di Montalcino 2018,2018,160,4.0,Italy,Red wine,47.9969,8.83366,50.8364,https://www.vivino.com/DK/en/it-mastrojanni-rosso-di-montalcino/w/61234?year=2018&price_id=24091312
Blaye - Côtes de Bordeaux 2017,2017,79,4.0,France,Red wine,0,0,0,https://www.vivino.com/DK/en/chateau-haut-prieur-blaye-cotes-de-bordeaux/w/1606600?year=2017&price_id=24285927
Brunello di Montalcino 2016,2016,189,4.0,Italy,Red wine,0,0,0,https://www.vivino.com/DK/en/it-villa-poggio-salvi-brunello-di-montalcino/w/73412?year=2016&price_id=23436809
Valle delle Stelle 2016,2016,89,4.0,Italy,Red wine,47.5572,1.45426,43.6029,https://www.vivino.com/DK/en/brancatelli-valle-delle-stelle/w/1247859?year=2016&price_id=20997544
Santa Lucia Highlands Pinot Noir 2017,2017,199,4.0,United States,Red wine,54.1228,18.3461,50.0888,https://www.vivino.com/DK/en/boen-us-santa-lucia-highlands-pinot-noir/w/6496489?year=2017&price_id=20779984
Morellino di Scansano Riserva 2017,2017,149,4.0,Italy,Red wine,48.5844,6.45795,46.7607,https://www.vivino.com/DK/en/fattoria-le-pupille-morellino-di-scansano-riserva/w/82693?year=2017&price_id=22257171
Messaggero Vino Nobile di Montepulciano 2011,2011,160,4.0,Italy,Red wine,57.1521,5.23791,67.0578,https://www.vivino.com/DK/en/montemercurio-messaggero-vino-nobile-di-montepulciano/w/1275482?year=2011&price_id=24091559
Ultra Malbec 2017,2017,179,4.0,Argentina,Red wine,66.7834,17.7048,34.2893,https://www.vivino.com/DK/en/kaiken-sa-ultra-malbec/w/71474?year=2017&price_id=19967969
Zinfandel 2018,2018,89,4.0,Mexico,Red wine,85,34.0771,15.9618,https://www.vivino.com/DK/en/la-cetto-zinfandel/w/1711316?year=2018&price_id=24462202
Balthasar Shiraz 2015,2015,149,4.0,Australia,Red wine,0,0,0,https://www.vivino.com/DK/en/grant-burge-balthasar-shiraz/w/1223338?year=2015&price_id=24092609
Plaer Vinyes Velles 2016,2016,175,4.0,Spain,Red wine,85,7.78586,53.0513,https://www.vivino.com/DK/en/acustic-celler-plaer-vinyes-velles/w/1885308?year=2016&price_id=24601463
Les Barnabés Chinon 2018,2018,135,4.0,France,Red wine,0,0,0,https://www.vivino.com/DK/en/domaine-olga-raffault-les-barnabes-chinon/w/1222719?year=2018&price_id=24039118
Terres Rouges Saumur-Champigny 2019,2019,148,4.0,France,Red wine,0,0,0,https://www.vivino.com/DK/en/domaine-arnaud-lambert-terres-rouges-saumur-champigny-saumur-champigny/w/5481625?year=2019&price_id=23410823
Messaggero Vino Nobile di Montepulciano 2009,2009,150,4.0,Italy,Red wine,57.1521,5.23791,67.0578,https://www.vivino.com/DK/en/montemercurio-messaggero-vino-nobile-di-montepulciano/w/1275482?year=2009&price_id=24091237
Le Café Pinotage 2018,2018,109,4.0,South Africa,Red wine,67.634,10.433,42.2034,https://www.vivino.com/DK/en/clos-malverne-le-cafe-pinotage/w/2209767?year=2018&price_id=22812245
Ochetti Nebbiolo 2019,2019,129.95,4.0,Italy,Red wine,61.442,0.87355,84.1266,https://www.vivino.com/DK/en/renato-ratti-ochetti-nebbiolo/w/1460270?year=2019&price_id=24246408
Ca' de' Rocchi Dugal Cabernet Sauvignon - Merlot 2019,2019,89,4.0,Italy,Red wine,0,0,0,https://www.vivino.com/DK/en/tinazzi-ca-de-rocchi-dugal-cabernet-sauvignon-merlot/w/1899755?year=2019&price_id=24239256
Purosangue Nero di Troia 2017,2017,89,4.0,Italy,Red wine,85,31.2516,27.5163,https://www.vivino.com/DK/en/corsiero-purosangue-nero-di-troia/w/4651304?year=2017&price_id=21569761
Valle delle Stelle 2015,2015,79,4.0,Italy,Red wine,47.5572,1.45426,43.6029,https://www.vivino.com/DK/en/brancatelli-valle-delle-stelle/w/1247859?year=2015&price_id=20997539
Collezione di Famiglia Corvina di Verona (Selezione di Famiglia) 2015,2015,69,4.0,Italy,Red wine,64.5689,24.0255,26.1259,https://www.vivino.com/DK/en/tinazzi-collezione-di-famiglia-corvina-di-verona-selezione-di-famiglia/w/1632207?year=2015&price_id=15564838
Maron Appassimento Rosso 2018,2018,69,4.0,Italy,Red wine,0,0,0,https://www.vivino.com/DK/en/luca-rossi-maron-appassimento-rosso/w/5123797?year=2018&price_id=23481977
Tinto 2018,2018,135,4.0,Spain,Red wine,69.8654,9.74733,39.2809,https://www.vivino.com/DK/en/bigardo-tinto/w/3839570?year=2018&price_id=23004420
Brunello di Montalcino 2015,2015,170,4.0,Italy,Red wine,52.1617,7.8125,63.0546,https://www.vivino.com/DK/en/canneta-brunello-di-montalcino/w/1223548?year=2015&price_id=23945371
Saint-Emilion Grand Cru 2016,2016,129,4.0,France,Red wine,0,0,0,https://www.vivino.com/DK/en/vieux-chateau-des-moines-saint-emilion-grand-cru/w/2215938?year=2016&price_id=23709458
Côtes du Roussillon Villages Rouge 2018,2018,85,4.0,France,Red wine,64.4942,4.42102,64.158,https://www.vivino.com/DK/en/pena-79496-cotes-du-roussillon-villages-rouge/w/1180955?year=2018&price_id=23007370
Pinot Noir 2018,2018,169,4.0,South Africa,Red wine,39.6317,10.7329,53.3845,https://www.vivino.com/DK/en/paul-cluver-pinot-noir/w/6890?year=2018&price_id=21204542
Private Cellar Shiraz 2011,2011,175,4.0,South Africa,Red wine,76.6888,8.21591,49.9332,https://www.vivino.com/DK/en/za-rijks-private-cellar-shiraz/w/1209403?year=2011&price_id=24856672
Grès de Montpellier 2013,2013,179,4.0,France,Red wine,61.6996,12.4194,55.7223,https://www.vivino.com/DK/en/saint-martin-de-la-garrigue-gres-de-montpellier/w/1313603?year=2013&price_id=13315685
Ventoux 2018,2018,154.95,4.0,France,Red wine,64.6207,3.54856,52.1423,https://www.vivino.com/DK/en/megaphone-ventoux/w/1378090?year=2018&price_id=24581527
Piano Chiuso Riserva Primitivo di Manduria 2017,2017,135,4.0,Italy,Red wine,0,0,0,https://www.vivino.com/DK/en/masca-del-tacco-piano-chiuso-riserva-primitivo-di-manduria/w/6798557?year=2017&price_id=23041633
Vacqueyras 2016,2016,199,4.0,France,Red wine,65.4938,5.48697,56.8012,https://www.vivino.com/DK/en/domaine-de-la-charbonniere-vacqueyras/w/778758?year=2016&price_id=23128526
"Big, Fat & Gutsy 2017",2017,140,4.0,Australia,Red wine,85,18.8639,40.3051,https://www.vivino.com/DK/en/arakoon-big-fat-gutsy/w/1212165?year=2017&price_id=19449280
